line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot  log(g_pol)    R_pol     M_bol       M_V       U-B       B-V       V-R       V-I       J-K       H-K       V-K        BC
   -                    yr        Msun      Lsun        K      mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.       -          K   Ms/yr     g/cm3         K     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.        s-1        s-1          -          -      km/s      km/s      km/s         -         -        Msun/yr           10^53 g       cm/s2     Rsun         -         -         -         -         -         -         -         -         -         -
 35  1.282271392478151E+07   10.782410  4.000771  4.395264  7.1943887E-01  2.6648732E-01  2.0099450E-03  6.3039042E-05  9.9965760E-04  5.6504312E-03  3.3751069E-06  1.1795639E-05  1.8768342E-03  1.4715898E-04  2.320E-11  0.2786  4.395264   -8.791  0.970565  7.541530  4.4187398E-01  5.4443042E-01  5.3657832E-05  1.4518408E-05  8.0495262E-03  2.7615265E-04  1.1543559E-06  1.0189001E-09  1.8599553E-03  5.5760049E-05  1.820E-06  5.398E-05  7.831E-05  9.456E-01  1.062E+00  5.13E+02  0.00E+00  2.07E+02  0.572683  0.025655  0.0000000E+00  1.0458838989E-01       4.036     5.21   -5.2519   -2.7650   -0.9416   -0.2768   -0.1185   -0.3471   -0.1712   -0.0270   -0.7232   -2.4869
 36  1.310043543197080E+07   10.781807  4.006062  4.394436  7.1937025E-01  2.6655388E-01  1.9903995E-03  6.4601915E-05  1.0265017E-03  5.6439317E-03  3.4513449E-06  1.1712545E-05  1.8768282E-03  1.4684046E-04  2.279E-11  0.2769  4.394436   -8.778  0.971489  7.542553  4.3384055E-01  5.5246442E-01  5.3869498E-05  1.4574508E-05  8.0535418E-03  2.7124156E-04  1.1233097E-06  9.9857169E-10  1.8594620E-03  5.5708198E-05  1.794E-06  5.335E-05  7.781E-05  9.454E-01  1.063E+00  5.11E+02  0.00E+00  2.07E+02  0.574172  0.025967  0.0000000E+00  1.0451744904E-01       4.028     5.27   -5.2652   -2.7825   -0.9404   -0.2766   -0.1184   -0.3468   -0.1710   -0.0270   -0.7223   -2.4827
 37  1.337170769200877E+07   10.781184  4.011272  4.393550  7.1929913E-01  2.6662303E-01  1.9716163E-03  6.6034623E-05  1.0525659E-03  5.6374654E-03  3.5243388E-06  1.1632154E-05  1.8768219E-03  1.4652482E-04  2.224E-11  0.2750  4.393550   -8.766  0.972376  7.543552  4.2571953E-01  5.6058614E-01  5.4172174E-05  1.4660136E-05  8.0579986E-03  2.6567583E-04  1.0843037E-06  9.7513117E-10  1.8589554E-03  5.5714862E-05  1.760E-06  5.275E-05  7.733E-05  9.449E-01  1.064E+00  5.08E+02  0.00E+00  2.06E+02  0.576090  0.026282  0.0000000E+00  1.0444318526E-01       4.019     5.32   -5.2782   -2.8000   -0.9392   -0.2763   -0.1183   -0.3465   -0.1708   -0.0269   -0.7212   -2.4782
 38  1.365761645985865E+07   10.780507  4.016838  4.392680  7.1921691E-01  2.6670318E-01  1.9513217E-03  6.7515312E-05  1.0809891E-03  5.6302623E-03  3.6027131E-06  1.1544835E-05  1.8768147E-03  1.4618404E-04  2.175E-11  0.2732  4.392680   -8.753  0.973216  7.544610  4.1768634E-01  5.6861934E-01  5.4325555E-05  1.4704351E-05  8.0574007E-03  2.6610795E-04  1.0762278E-06  9.7458458E-10  1.8584502E-03  5.5753244E-05  1.715E-06  5.217E-05  7.672E-05  9.443E-01  1.064E+00  5.06E+02  0.00E+00  2.07E+02  0.578631  0.026625  0.0000000E+00  1.0436181776E-01       4.010     5.37   -5.2921   -2.8184   -0.9379   -0.2760   -0.1181   -0.3461   -0.1706   -0.0269   -0.7203   -2.4737
 39  1.391081612280604E+07   10.779884  4.021904  4.391748  7.1913636E-01  2.6678188E-01  1.9328507E-03  6.8801750E-05  1.1071207E-03  5.6234818E-03  3.6736863E-06  1.1464864E-05  1.8768076E-03  1.4586481E-04  2.147E-11  0.2714  4.391748   -8.741  0.974393  7.545646  4.0951514E-01  5.7679147E-01  5.4606740E-05  1.4777415E-05  8.0639103E-03  2.5824368E-04  1.0339889E-06  9.4279406E-10  1.8579288E-03  5.5714022E-05  1.688E-06  5.158E-05  7.629E-05  9.439E-01  1.064E+00  5.03E+02  0.00E+00  2.06E+02  0.580552  0.026942  0.0000000E+00  1.0428621785E-01       4.002     5.42   -5.3048   -2.8358   -0.9366   -0.2757   -0.1180   -0.3458   -0.1703   -0.0269   -0.7192   -2.4690
 40  1.418084176381609E+07   10.779213  4.027287  4.390836  7.1904247E-01  2.6687371E-01  1.9126121E-03  7.0154224E-05  1.1359867E-03  5.6158557E-03  3.7508534E-06  1.1376879E-05  1.8767996E-03  1.4552258E-04  2.128E-11  0.2694  4.390836   -8.728  0.975322  7.546709  4.0149298E-01  5.8481376E-01  5.4739959E-05  1.4817433E-05  8.0644988E-03  2.5735493E-04  1.0224385E-06  9.3799595E-10  1.8574185E-03  5.5747905E-05  1.648E-06  5.097E-05  7.571E-05  9.435E-01  1.065E+00  5.00E+02  0.00E+00  2.06E+02  0.582457  0.027280  0.0000000E+00  1.0420411986E-01       3.993     5.48   -5.3182   -2.8538   -0.9358   -0.2751   -0.1176   -0.3449   -0.1700   -0.0268   -0.7178   -2.4644
 41  1.444688660574332E+07   10.778525  4.032752  4.389869  7.1893915E-01  2.6697507E-01  1.8918960E-03  7.1474983E-05  1.1658276E-03  5.6077923E-03  3.8293325E-06  1.1286296E-05  1.8767906E-03  1.4516554E-04  2.128E-11  0.2679  4.389869   -8.715  0.976518  7.547803  3.9332454E-01  5.9298248E-01  5.4995738E-05  1.4884186E-05  8.0658959E-03  2.5535303E-04  1.0037359E-06  9.2817377E-10  1.8568917E-03  5.5738459E-05  1.613E-06  5.037E-05  7.518E-05  9.430E-01  1.066E+00  4.98E+02  0.00E+00  2.06E+02  0.584674  0.027630  0.0000000E+00  1.0411914360E-01       3.984     5.54   -5.3319   -2.8724   -0.9349   -0.2743   -0.1171   -0.3439   -0.1697   -0.0267   -0.7163   -2.4595
 42  1.469811698948993E+07   10.777856  4.037915  4.388872  7.1883313E-01  2.6707908E-01  1.8719521E-03  7.2692643E-05  1.1947990E-03  5.5998185E-03  3.9043089E-06  1.1198704E-05  1.8767817E-03  1.4482678E-04  2.126E-11  0.2660  4.388872   -8.703  0.977537  7.548853  3.8535575E-01  6.0095168E-01  5.5264481E-05  1.4962498E-05  8.0679115E-03  2.5261804E-04  9.7910998E-07  9.1550842E-10  1.8563760E-03  5.5752702E-05  1.581E-06  4.978E-05  7.466E-05  9.426E-01  1.066E+00  4.95E+02  0.00E+00  2.06E+02  0.586778  0.027964  0.0000000E+00  1.0403564079E-01       3.975     5.59   -5.3448   -2.8903   -0.9341   -0.2735   -0.1166   -0.3429   -0.1693   -0.0267   -0.7147   -2.4545
 43  1.495667495539865E+07   10.777147  4.043316  4.387865  7.1871547E-01  2.6719482E-01  1.8512858E-03  7.3897300E-05  1.2251049E-03  5.5913005E-03  3.9814495E-06  1.1107455E-05  1.8767718E-03  1.4447098E-04  2.132E-11  0.2644  4.387865   -8.691  0.978802  7.549952  3.7718005E-01  6.0912752E-01  5.5495367E-05  1.5024666E-05  8.0691222E-03  2.5086658E-04  9.6177067E-07  9.0549352E-10  1.8558378E-03  5.5747805E-05  1.548E-06  4.917E-05  7.410E-05  9.421E-01  1.067E+00  4.92E+02  0.00E+00  2.05E+02  0.588932  0.028319  0.0000000E+00  1.0394632167E-01       3.966     5.65   -5.3583   -2.9089   -0.9332   -0.2727   -0.1162   -0.3419   -0.1690   -0.0266   -0.7131   -2.4494
 44  1.520305207991649E+07   10.776460  4.048599  4.386863  7.1859341E-01  2.6731498E-01  1.8312092E-03  7.5015878E-05  1.2548063E-03  5.5827918E-03  4.0558243E-06  1.1018387E-05  1.8767616E-03  1.4412569E-04  2.152E-11  0.2625  4.386863   -8.679  0.980058  7.551042  3.6919173E-01  6.1711617E-01  5.5698185E-05  1.5080438E-05  8.0707193E-03  2.4871797E-04  9.4507353E-07  8.9552436E-10  1.8553135E-03  5.5750257E-05  1.518E-06  4.854E-05  7.360E-05  9.418E-01  1.068E+00  4.90E+02  0.00E+00  2.05E+02  0.590249  0.028669  0.0000000E+00  1.0385905883E-01       3.957     5.71   -5.3715   -2.9272   -0.9324   -0.2719   -0.1157   -0.3409   -0.1686   -0.0265   -0.7116   -2.4443
 45  1.545365154164071E+07   10.775751  4.053950  4.385805  7.1846491E-01  2.6744154E-01  1.8111932E-03  7.6085280E-05  1.2846319E-03  5.5741211E-03  4.1294111E-06  1.0929268E-05  1.8767513E-03  1.4379430E-04  2.155E-11  0.2604  4.385805   -8.666  0.981266  7.552158  3.6104763E-01  6.2526046E-01  5.5941031E-05  1.5145052E-05  8.0715236E-03  2.4740894E-04  9.3096438E-07  8.9100154E-10  1.8547724E-03  5.5769180E-05  1.489E-06  4.797E-05  7.305E-05  9.412E-01  1.068E+00  4.87E+02  0.00E+00  2.05E+02  0.593018  0.029025  0.0000000E+00  1.0376840508E-01       3.947     5.77   -5.3849   -2.9460   -0.9315   -0.2711   -0.1152   -0.3398   -0.1682   -0.0264   -0.7099   -2.4389
 46  1.568550453143386E+07   10.775061  4.059012  4.384713  7.1833401E-01  2.6757078E-01  1.7923530E-03  7.7041875E-05  1.3130272E-03  5.5656538E-03  4.1981724E-06  1.0844820E-05  1.8767403E-03  1.4345802E-04  2.185E-11  0.2586  4.384713   -8.654  0.982763  7.553257  3.5299025E-01  6.3331829E-01  5.6132929E-05  1.5199434E-05  8.0748224E-03  2.4333837E-04  9.0732567E-07  8.7255231E-10  1.8542356E-03  5.5758305E-05  1.463E-06  4.733E-05  7.259E-05  9.409E-01  1.069E+00  4.85E+02  0.00E+00  2.04E+02  0.594139  0.029370  0.0000000E+00  1.0367893201E-01       3.938     5.83   -5.3975   -2.9642   -0.9306   -0.2703   -0.1147   -0.3387   -0.1678   -0.0264   -0.7082   -2.4333
 47  1.592088500355138E+07   10.774360  4.064178  4.383586  7.1819522E-01  2.6770774E-01  1.7732321E-03  7.7976518E-05  1.3420030E-03  5.5569253E-03  4.2674704E-06  1.0758902E-05  1.8767293E-03  1.4313899E-04  2.201E-11  0.2568  4.383586   -8.643  0.984091  7.554368  3.4491352E-01  6.4139537E-01  5.6478739E-05  1.5296122E-05  8.0763663E-03  2.4101505E-04  8.8501966E-07  8.6253927E-10  1.8536925E-03  5.5762346E-05  1.438E-06  4.672E-05  7.205E-05  9.404E-01  1.070E+00  4.82E+02  0.00E+00  2.04E+02  0.596196  0.029723  0.0000000E+00  1.0358762963E-01       3.929     5.90   -5.4104   -2.9829   -0.9296   -0.2694   -0.1142   -0.3376   -0.1675   -0.0263   -0.7064   -2.4276
 48  1.615167815726135E+07   10.773634  4.069320  4.382495  7.1804459E-01  2.6785670E-01  1.7539590E-03  7.8872682E-05  1.3715238E-03  5.5478249E-03  4.3367565E-06  1.0671781E-05  1.8767170E-03  1.4279710E-04  2.242E-11  0.2549  4.382495   -8.630  0.985628  7.555490  3.3684588E-01  6.4946333E-01  5.6720656E-05  1.5360504E-05  8.0780998E-03  2.3864947E-04  8.6677804E-07  8.5101031E-10  1.8531408E-03  5.5763343E-05  1.411E-06  4.612E-05  7.154E-05  9.400E-01  1.070E+00  4.79E+02  0.00E+00  2.03E+02  0.598018  0.030082  0.0000000E+00  1.0349174237E-01       3.919     5.96   -5.4233   -3.0014   -0.9287   -0.2685   -0.1136   -0.3365   -0.1671   -0.0262   -0.7047   -2.4219
 49  1.637833492383814E+07   10.772914  4.074460  4.381345  7.1788818E-01  2.6801138E-01  1.7349757E-03  7.9718654E-05  1.4008087E-03  5.5386692E-03  4.4045190E-06  1.0585656E-05  1.8767044E-03  1.4246727E-04  2.282E-11  0.2532  4.381345   -8.619  0.987283  7.556651  3.2866114E-01  6.5764843E-01  5.6946969E-05  1.5424132E-05  8.0804600E-03  2.3559024E-04  8.4738637E-07  8.3860978E-10  1.8525782E-03  5.5767957E-05  1.387E-06  4.553E-05  7.105E-05  9.396E-01  1.071E+00  4.77E+02  0.00E+00  2.03E+02  0.600083  0.030443  0.0000000E+00  1.0339605895E-01       3.910     6.03   -5.4361   -3.0202   -0.9277   -0.2677   -0.1131   -0.3354   -0.1667   -0.0261   -0.7029   -2.4160
 50  1.660800829144950E+07   10.772162  4.079719  4.380187  7.1772263E-01  2.6817528E-01  1.7160041E-03  8.0526361E-05  1.4303128E-03  5.5292946E-03  4.4717372E-06  1.0499219E-05  1.8766913E-03  1.4213761E-04  2.314E-11  0.2513  4.380187   -8.607  0.988889  7.557813  3.2062371E-01  6.6568590E-01  5.7157602E-05  1.5482665E-05  8.0804909E-03  2.3521104E-04  8.3803437E-07  8.3513308E-10  1.8520267E-03  5.5796932E-05  1.359E-06  4.495E-05  7.050E-05  9.390E-01  1.071E+00  4.74E+02  0.00E+00  2.03E+02  0.602663  0.030816  0.0000000E+00  1.0329502274E-01       3.900     6.09   -5.4493   -3.0393   -0.9267   -0.2668   -0.1126   -0.3342   -0.1663   -0.0260   -0.7011   -2.4100
 51  1.682444259643761E+07   10.771436  4.084785  4.378983  7.1755623E-01  2.6834015E-01  1.6980027E-03  8.1258270E-05  1.4585369E-03  5.5201808E-03  4.5350413E-06  1.0416854E-05  1.8766781E-03  1.4182310E-04  2.354E-11  0.2495  4.378983   -8.595  0.990623  7.558992  3.1257415E-01  6.7373576E-01  5.7363728E-05  1.5539561E-05  8.0826124E-03  2.3245851E-04  8.2024556E-07  8.2236666E-10  1.8514657E-03  5.5785811E-05  1.339E-06  4.437E-05  7.000E-05  9.384E-01  1.072E+00  4.71E+02  0.00E+00  2.02E+02  0.604847  0.031183  0.0000000E+00  1.0319671935E-01       3.891     6.16   -5.4620   -3.0591   -0.9257   -0.2658   -0.1120   -0.3330   -0.1658   -0.0259   -0.6991   -2.4029
 52  1.704201885364762E+07   10.770691  4.089883  4.377735  7.1738013E-01  2.6851471E-01  1.6799173E-03  8.1961422E-05  1.4871025E-03  5.5108246E-03  4.5982062E-06  1.0333786E-05  1.8766644E-03  1.4150955E-04  2.392E-11  0.2478  4.377735   -8.584  0.992327  7.560179  3.0450796E-01  6.8180222E-01  5.7750763E-05  1.5648169E-05  8.0834992E-03  2.3081381E-04  8.0066623E-07  8.1482233E-10  1.8508967E-03  5.5801806E-05  1.316E-06  4.378E-05  6.948E-05  9.380E-01  1.072E+00  4.69E+02  0.00E+00  2.02E+02  0.606933  0.031552  0.0000000E+00  1.0309481657E-01       3.881     6.23   -5.4747   -3.0804   -0.9246   -0.2648   -0.1113   -0.3317   -0.1653   -0.0258   -0.6967   -2.3943
 53  1.726129183918936E+07   10.769903  4.095106  4.376449  7.1718359E-01  2.6870972E-01  1.6610640E-03  8.2657096E-05  1.5171843E-03  5.5007710E-03  4.6634218E-06  1.0246745E-05  1.8766487E-03  1.4116696E-04  2.459E-11  0.2463  4.376449   -8.572  0.994218  7.561384  2.9630892E-01  6.9000144E-01  5.7967384E-05  1.5707372E-05  8.0843620E-03  2.2947710E-04  7.8910067E-07  8.0760870E-10  1.8503129E-03  5.5819967E-05  1.292E-06  4.313E-05  6.895E-05  9.377E-01  1.073E+00  4.66E+02  0.00E+00  2.01E+02  0.608162  0.031940  0.0000000E+00  1.0298575148E-01       3.871     6.30   -5.4878   -3.1020   -0.9235   -0.2637   -0.1107   -0.3304   -0.1648   -0.0256   -0.6944   -2.3857
 54  1.746599662230606E+07   10.769177  4.100059  4.375176  7.1699884E-01  2.6889306E-01  1.6438921E-03  8.3266280E-05  1.5446892E-03  5.4915232E-03  4.7226442E-06  1.0167296E-05  1.8766349E-03  1.4087956E-04  2.494E-11  0.2441  4.375176   -8.561  0.996074  7.562572  2.8832143E-01  6.9798918E-01  5.8234898E-05  1.5780195E-05  8.0861708E-03  2.2697995E-04  7.7187372E-07  7.9738644E-10  1.8497439E-03  5.5815629E-05  1.276E-06  4.258E-05  6.846E-05  9.371E-01  1.073E+00  4.64E+02  0.00E+00  2.01E+02  0.610826  0.032307  0.0000000E+00  1.0288477845E-01       3.861     6.37   -5.5001   -3.1227   -0.9225   -0.2627   -0.1100   -0.3291   -0.1643   -0.0255   -0.6921   -2.3774
 55  1.767712735262379E+07   10.768391  4.105230  4.373875  7.1679812E-01  2.6909234E-01  1.6264353E-03  8.3853572E-05  1.5729367E-03  5.4818346E-03  4.7822561E-06  1.0086117E-05  1.8766194E-03  1.4056961E-04  2.538E-11  0.2423  4.373875   -8.549  0.998077  7.563825  2.8018995E-01  7.0612084E-01  5.8478367E-05  1.5847148E-05  8.0868036E-03  2.2586109E-04  7.5991678E-07  7.9115706E-10  1.8491568E-03  5.5836494E-05  1.255E-06  4.198E-05  6.793E-05  9.366E-01  1.074E+00  4.61E+02  0.00E+00  2.01E+02  0.612778  0.032696  0.0000000E+00  1.0277415425E-01       3.851     6.45   -5.5131   -3.1440   -0.9214   -0.2616   -0.1094   -0.3278   -0.1638   -0.0254   -0.6898   -2.3690
 56  1.788111575474359E+07   10.767617  4.110317  4.372506  7.1659201E-01  2.6929708E-01  1.6093877E-03  8.4400226E-05  1.6007252E-03  5.4721744E-03  4.8400808E-06  1.0006544E-05  1.8766037E-03  1.4026746E-04  2.586E-11  0.2407  4.372506   -8.537  1.000249  7.565094  2.7204670E-01  7.1426435E-01  5.8749961E-05  1.5922625E-05  8.0881524E-03  2.2387935E-04  7.4444083E-07  7.8238556E-10  1.8485611E-03  5.5840339E-05  1.238E-06  4.138E-05  6.743E-05  9.361E-01  1.075E+00  4.58E+02  0.00E+00  2.01E+02  0.614979  0.033085  0.0000000E+00  1.0266407045E-01       3.841     6.53   -5.5258   -3.1654   -0.9203   -0.2606   -0.1088   -0.3265   -0.1633   -0.0252   -0.6874   -2.3604
 57  1.807877639670448E+07   10.766849  4.115230  4.371069  7.1637617E-01  2.6951161E-01  1.5924269E-03  8.4917755E-05  1.6285858E-03  5.4623520E-03  4.8971995E-06  9.9270694E-06  1.8765871E-03  1.3996458E-04  2.652E-11  0.2386  4.371069   -8.526  1.002304  7.566357  2.6399616E-01  7.2231516E-01  5.9145251E-05  1.6032582E-05  8.0893959E-03  2.2181425E-04  7.2500317E-07  7.7260137E-10  1.8479697E-03  5.5853304E-05  1.221E-06  4.076E-05  6.695E-05  9.357E-01  1.076E+00  4.56E+02  0.00E+00  2.00E+02  0.616313  0.033462  0.0000000E+00  1.0255397834E-01       3.830     6.60   -5.5381   -3.1865   -0.9191   -0.2595   -0.1081   -0.3251   -0.1628   -0.0251   -0.6850   -2.3516
 58  1.828010187514542E+07   10.766029  4.120292  4.369662  7.1614296E-01  2.6974348E-01  1.5751121E-03  8.5418447E-05  1.6572762E-03  5.4520753E-03  4.9550066E-06  9.8455928E-06  1.8765691E-03  1.3964768E-04  2.718E-11  0.2369  4.369662   -8.514  1.004514  7.567649  2.5590696E-01  7.3040440E-01  5.9386029E-05  1.6100571E-05  8.0897456E-03  2.2101938E-04  7.1492946E-07  7.6705269E-10  1.8473683E-03  5.5883388E-05  1.201E-06  4.017E-05  6.643E-05  9.352E-01  1.077E+00  4.53E+02  0.00E+00  2.00E+02  0.618227  0.033859  0.0000000E+00  1.0243483153E-01       3.820     6.68   -5.5507   -3.2076   -0.9180   -0.2584   -0.1075   -0.3238   -0.1623   -0.0250   -0.6826   -2.3431
 59  1.847141258147781E+07   10.765269  4.125249  4.368233  7.1591658E-01  2.6996868E-01  1.5587780E-03  8.5870491E-05  1.6844402E-03  5.4422931E-03  5.0095058E-06  9.7685516E-06  1.8765527E-03  1.3937019E-04  2.771E-11  0.2351  4.368233   -8.503  1.006922  7.568950  2.4784447E-01  7.3846718E-01  5.9703593E-05  1.6185561E-05  8.0912233E-03  2.1881739E-04  6.9948221E-07  7.5901573E-10  1.8467733E-03  5.5883957E-05  1.188E-06  3.957E-05  6.595E-05  9.348E-01  1.077E+00  4.50E+02  0.00E+00  1.99E+02  0.620135  0.034246  0.0000000E+00  1.0232401975E-01       3.809     6.76   -5.5631   -3.2285   -0.9168   -0.2574   -0.1069   -0.3224   -0.1618   -0.0248   -0.6803   -2.3346
 60  1.866232562632227E+07   10.764455  4.130198  4.366789  7.1568027E-01  2.7020379E-01  1.5428184E-03  8.6286432E-05  1.7112686E-03  5.4324391E-03  5.0621111E-06  9.6929063E-06  1.8765348E-03  1.3907812E-04  2.823E-11  0.2333  4.366789   -8.491  1.009408  7.570293  2.3973067E-01  7.4658119E-01  5.9955507E-05  1.6257075E-05  8.0924264E-03  2.1703102E-04  6.8624542E-07  7.4937634E-10  1.8461569E-03  5.5911487E-05  1.172E-06  3.903E-05  6.545E-05  9.341E-01  1.077E+00  4.47E+02  0.00E+00  1.99E+02  0.623122  0.034642  0.0000000E+00  1.0220341375E-01       3.799     6.85   -5.5755   -3.2494   -0.9156   -0.2563   -0.1063   -0.3211   -0.1613   -0.0247   -0.6780   -2.3261
 61  1.885234064435982E+07   10.763633  4.135205  4.365294  7.1542977E-01  2.7045314E-01  1.5266126E-03  8.6687188E-05  1.7386894E-03  5.4222561E-03  5.1152516E-06  9.6158362E-06  1.8765160E-03  1.3878483E-04  2.886E-11  0.2315  4.365294   -8.481  1.011934  7.571663  2.3168058E-01  7.5463135E-01  6.0256710E-05  1.6339543E-05  8.0929890E-03  2.1589605E-04  6.7449225E-07  7.4410346E-10  1.8455420E-03  5.5935570E-05  1.156E-06  3.844E-05  6.494E-05  9.336E-01  1.078E+00  4.45E+02  0.00E+00  1.99E+02  0.625098  0.035048  0.0000000E+00  1.0208070204E-01       3.788     6.93   -5.5880   -3.2705   -0.9144   -0.2552   -0.1056   -0.3197   -0.1608   -0.0246   -0.6756   -2.3175
 62  1.903135656014881E+07   10.762853  4.139959  4.363744  7.1519171E-01  2.7069013E-01  1.5117917E-03  8.7035174E-05  1.7639100E-03  5.4128025E-03  5.1636798E-06  9.5451351E-06  1.8764987E-03  1.3852291E-04  2.929E-11  0.2296  4.363744   -8.470  1.014596  7.573035  2.2360354E-01  7.6270885E-01  6.0678422E-05  1.6458127E-05  8.0949285E-03  2.1299103E-04  6.5362103E-07  7.3082570E-10  1.8449223E-03  5.5947016E-05  1.145E-06  3.786E-05  6.449E-05  9.331E-01  1.079E+00  4.42E+02  0.00E+00  1.98E+02  0.627118  0.035433  0.0000000E+00  1.0196341493E-01       3.777     7.02   -5.5999   -3.2912   -0.9131   -0.2541   -0.1050   -0.3183   -0.1602   -0.0245   -0.6731   -2.3087
 63  1.921174071886162E+07   10.762032  4.144784  4.362186  7.1492929E-01  2.7095154E-01  1.4963507E-03  8.7376128E-05  1.7904341E-03  5.4026968E-03  5.2135991E-06  9.4711651E-06  1.8764789E-03  1.3823595E-04  3.000E-11  0.2277  4.362186   -8.459  1.017349  7.574445  2.1549562E-01  7.7081697E-01  6.0986012E-05  1.6543553E-05  8.0961722E-03  2.1106740E-04  6.3994067E-07  7.2213851E-10  1.8442918E-03  5.5983362E-05  1.129E-06  3.724E-05  6.402E-05  9.328E-01  1.080E+00  4.39E+02  0.00E+00  1.97E+02  0.628112  0.035831  0.0000000E+00  1.0183818055E-01       3.767     7.10   -5.6120   -3.3121   -0.9118   -0.2530   -0.1044   -0.3168   -0.1597   -0.0243   -0.6707   -2.2999
 64  1.938634060945768E+07   10.761220  4.149539  4.360612  7.1467117E-01  2.7120862E-01  1.4818292E-03  8.7678673E-05  1.8155572E-03  5.3930116E-03  5.2602447E-06  9.4013599E-06  1.8764596E-03  1.3796401E-04  3.061E-11  0.2258  4.360612   -8.448  1.020418  7.575877  2.0742299E-01  7.7888984E-01  6.1308729E-05  1.6632811E-05  8.0976802E-03  2.0881851E-04  6.2446791E-07  7.1173723E-10  1.8436575E-03  5.6006985E-05  1.117E-06  3.669E-05  6.358E-05  9.322E-01  1.080E+00  4.36E+02  0.00E+00  1.97E+02  0.630745  0.036227  0.0000000E+00  1.0171342601E-01       3.756     7.19   -5.6238   -3.3327   -0.9104   -0.2519   -0.1038   -0.3154   -0.1591   -0.0242   -0.6682   -2.2911
 65  1.955954875494102E+07   10.760392  4.154282  4.359018  7.1439431E-01  2.7148461E-01  1.4670069E-03  8.7968472E-05  1.8414140E-03  5.3829057E-03  5.3074398E-06  9.3298394E-06  1.8764385E-03  1.3767851E-04  3.145E-11  0.2237  4.359018   -8.438  1.023426  7.577345  1.9935380E-01  7.8695925E-01  6.1643648E-05  1.6725739E-05  8.0987577E-03  2.0703821E-04  6.1176720E-07  7.0427085E-10  1.8430161E-03  5.6047752E-05  1.103E-06  3.608E-05  6.314E-05  9.320E-01  1.081E+00  4.34E+02  0.00E+00  1.96E+02  0.631535  0.036629  0.0000000E+00  1.0158455493E-01       3.745     7.28   -5.6357   -3.3534   -0.9091   -0.2508   -0.1032   -0.3140   -0.1586   -0.0241   -0.6657   -2.2823
