line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot  log(g_pol)    R_pol     M_bol       M_V       U-B       B-V       V-R       V-I       J-K       H-K       V-K        BC
   -                    yr        Msun      Lsun        K      mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.       -          K   Ms/yr     g/cm3         K     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.        s-1        s-1          -          -      km/s      km/s      km/s         -         -        Msun/yr           10^53 g       cm/s2     Rsun         -         -         -         -         -         -         -         -         -         -
298  4.522909785870134E+07    7.980794  4.218609  4.101360  6.8005225E-01  3.1589590E-01  5.7781050E-05  8.8025996E-06  1.2943105E-03  1.1602048E-03  5.7078272E-06  4.9220684E-07  5.3625488E-04  4.3373864E-05  0.000E+00  0.1055  4.101360   -8.402  3.404658  8.227663  0.0000000E+00  3.8379280E-01  5.1538193E-01  3.1960657E-23  1.2184861E-06  9.5673952E-02  6.3109000E-10  4.2409745E-06  5.3640109E-04  3.6790166E-03  0.000E+00  2.642E-06  2.723E-03  9.816E-01  1.048E+00  1.96E+02  0.00E+00  4.53E+01  0.336750  0.057200  0.0000000E+00  9.3338631457E-02       2.490    26.60   -5.7965   -5.2706   -0.5778   -0.0826   -0.0169   -0.0731   -0.0256   -0.0049   -0.0984   -0.5259
299  4.525895999169244E+07    7.980625  4.220246  4.101179  6.8004050E-01  3.1590762E-01  5.7780061E-05  8.8024406E-06  1.2943224E-03  1.1601927E-03  5.7079220E-06  4.9219664E-07  5.3625488E-04  4.3373864E-05  0.000E+00  0.1063  4.101179   -8.397  3.404340  8.228833  0.0000000E+00  3.7646700E-01  5.1959989E-01  8.8875252E-24  1.2314848E-06  9.8781821E-02  6.3750578E-10  4.1472813E-06  5.3640675E-04  3.6789605E-03  0.000E+00  2.730E-06  2.723E-03  9.808E-01  1.049E+00  1.96E+02  0.00E+00  4.67E+01  0.344610  0.057407  0.0000000E+00  9.3319102209E-02       2.488    26.66   -5.8006   -5.2755   -0.5773   -0.0825   -0.0169   -0.0729   -0.0256   -0.0049   -0.0981   -0.5251
300  4.529032451630442E+07    7.980458  4.221849  4.100721  6.8003247E-01  3.1591565E-01  5.7776429E-05  8.8019695E-06  1.2943400E-03  1.1601778E-03  5.7081800E-06  4.9216527E-07  5.3625488E-04  4.3373864E-05  0.000E+00  0.1071  4.100721   -8.393  3.403912  8.230017  0.0000000E+00  3.6912113E-01  5.2358356E-01  1.3820498E-24  1.0721342E-06  1.0214375E-01  6.3155097E-10  3.6883269E-06  5.3641312E-04  3.6796065E-03  0.000E+00  2.662E-06  2.723E-03  9.816E-01  1.047E+00  1.96E+02  0.00E+00  4.57E+01  0.337652  0.057604  0.0000000E+00  9.3301146558E-02       2.484    26.78   -5.8046   -5.2816   -0.5759   -0.0822   -0.0168   -0.0725   -0.0254   -0.0048   -0.0973   -0.5230
301  4.532189972546627E+07    7.980297  4.223444  4.099479  6.8002101E-01  3.1592710E-01  5.7767285E-05  8.8008133E-06  1.2943798E-03  1.1601457E-03  5.7085964E-06  4.9208848E-07  5.3625488E-04  4.3373864E-05  0.000E+00  0.1078  4.099479   -8.386  3.403713  8.231209  0.0000000E+00  3.6181427E-01  5.2742126E-01  1.3044952E-25  1.0167794E-06  1.0561280E-01  6.2116441E-10  3.7746182E-06  5.3641984E-04  3.6794110E-03  0.000E+00  2.610E-06  2.723E-03  9.819E-01  1.046E+00  1.95E+02  0.00E+00  4.54E+01  0.337656  0.057806  0.0000000E+00  9.3282961941E-02       2.478    26.98   -5.8086   -5.2912   -0.5721   -0.0815   -0.0164   -0.0714   -0.0250   -0.0047   -0.0953   -0.5174
302  4.535477128302965E+07    7.980115  4.225134  4.098673  6.8001000E-01  3.1593817E-01  5.7757496E-05  8.7995819E-06  1.2944217E-03  1.1601121E-03  5.7089959E-06  4.9200665E-07  5.3625488E-04  4.3373865E-05  0.000E+00  0.1086  4.098673   -8.380  3.403428  8.232425  0.0000000E+00  3.5446350E-01  5.3108749E-01  4.0271019E-24  1.1424980E-06  1.0929741E-01  6.3331832E-10  4.1519488E-06  5.3642751E-04  3.6785575E-03  0.000E+00  2.562E-06  2.722E-03  9.822E-01  1.046E+00  1.94E+02  0.00E+00  4.50E+01  0.336948  0.058018  0.0000000E+00  9.3261488343E-02       2.473    27.13   -5.8128   -5.2990   -0.5697   -0.0810   -0.0162   -0.0706   -0.0247   -0.0046   -0.0940   -0.5138
303  4.539873493146420E+07    7.979899  4.227226  4.097502  6.7998330E-01  3.1596482E-01  5.7729201E-05  8.7962566E-06  1.2945319E-03  1.1600271E-03  5.7100242E-06  4.9177668E-07  5.3625488E-04  4.3373865E-05  0.000E+00  0.1096  4.097502   -8.371  3.402675  8.233770  0.0000000E+00  3.4714936E-01  5.3381713E-01  9.0207678E-24  1.0335858E-06  1.1388158E-01  7.0795004E-10  3.7647957E-06  5.3643774E-04  3.6789308E-03  0.000E+00  2.547E-06  2.721E-03  9.817E-01  1.047E+00  1.94E+02  0.00E+00  4.53E+01  0.341537  0.058267  0.0000000E+00  9.3234548422E-02       2.466    27.34   -5.8181   -5.3095   -0.5663   -0.0803   -0.0159   -0.0695   -0.0243   -0.0045   -0.0921   -0.5086
304  4.542878606206767E+07    7.979721  4.228770  4.096608  6.7997837E-01  3.1596977E-01  5.7724379E-05  8.7957709E-06  1.2945480E-03  1.1600156E-03  5.7101969E-06  4.9173939E-07  5.3625488E-04  4.3373865E-05  0.000E+00  0.1104  4.096608   -8.366  3.402643  8.235015  0.0000000E+00  3.3983095E-01  5.3731067E-01  7.4037530E-25  9.8505132E-07  1.1770622E-01  6.1237819E-10  3.1968364E-06  5.3644702E-04  3.6794940E-03  0.000E+00  2.476E-06  2.723E-03  9.826E-01  1.045E+00  1.93E+02  0.00E+00  4.40E+01  0.332697  0.058465  0.0000000E+00  9.3212148016E-02       2.460    27.52   -5.8219   -5.3173   -0.5638   -0.0797   -0.0157   -0.0687   -0.0239   -0.0044   -0.0906   -0.5046
305  4.546131341964827E+07    7.979532  4.230406  4.095550  6.7997530E-01  3.1597282E-01  5.7723276E-05  8.7956375E-06  1.2945537E-03  1.1600107E-03  5.7102428E-06  4.9173014E-07  5.3625488E-04  4.3373865E-05  0.000E+00  0.1110  4.095550   -8.360  3.402500  8.236313  0.0000000E+00  3.3250181E-01  5.4041500E-01  9.3605772E-26  9.6044587E-07  1.2193094E-01  5.6731292E-10  3.1186239E-06  5.3645806E-04  3.6793932E-03  0.000E+00  2.377E-06  2.724E-03  9.838E-01  1.041E+00  1.93E+02  0.00E+00  4.22E+01  0.319975  0.058685  0.0000000E+00  9.3189939260E-02       2.454    27.73   -5.8260   -5.3260   -0.5608   -0.0791   -0.0154   -0.0678   -0.0235   -0.0043   -0.0888   -0.5000
306  4.549649906472164E+07    7.979324  4.232239  4.094864  6.7996179E-01  3.1598637E-01  5.7708300E-05  8.7937891E-06  1.2946153E-03  1.1599622E-03  5.7107561E-06  4.9160641E-07  5.3625489E-04  4.3373865E-05  0.000E+00  0.1119  4.094864   -8.354  3.402124  8.237658  0.0000000E+00  3.2517137E-01  5.4318797E-01  1.5463627E-25  9.4657159E-07  1.2648840E-01  5.5747265E-10  3.3466129E-06  5.3647048E-04  3.6788755E-03  0.000E+00  2.317E-06  2.724E-03  9.842E-01  1.041E+00  1.92E+02  0.00E+00  4.15E+01  0.316619  0.058931  0.0000000E+00  9.3166068604E-02       2.449    27.88   -5.8306   -5.3336   -0.5590   -0.0787   -0.0152   -0.0671   -0.0233   -0.0043   -0.0877   -0.4970
307  4.553465104238373E+07    7.979112  4.234460  4.094125  6.7991718E-01  3.1603099E-01  5.7635491E-05  8.7857059E-06  1.2948706E-03  1.1597760E-03  5.7129304E-06  4.9102939E-07  5.3625489E-04  4.3373865E-05  0.000E+00  0.1130  4.094125   -8.345  3.401687  8.239078  0.0000000E+00  3.1783387E-01  5.4567548E-01  0.0000000E+00  9.2533935E-07  1.3133828E-01  5.6265406E-10  3.1592625E-06  5.3648396E-04  3.6788400E-03  0.000E+00  2.343E-06  2.724E-03  9.831E-01  1.044E+00  1.92E+02  0.00E+00  4.27E+01  0.327953  0.059182  0.0000000E+00  9.3140086164E-02       2.445    28.03   -5.8362   -5.3424   -0.5570   -0.0782   -0.0150   -0.0664   -0.0230   -0.0042   -0.0864   -0.4937
308  4.556899232471016E+07    7.978915  4.236333  4.094115  6.7990306E-01  3.1604516E-01  5.7614398E-05  8.7836713E-06  1.2949339E-03  1.1597338E-03  5.7135866E-06  4.9086939E-07  5.3625489E-04  4.3373866E-05  0.000E+00  0.1139  4.094115   -8.341  3.401585  8.240454  0.0000000E+00  3.1051228E-01  5.4835238E-01  0.0000000E+00  8.6489983E-07  1.3598282E-01  5.2165642E-10  2.8183044E-06  5.3649703E-04  3.6790666E-03  0.000E+00  2.364E-06  2.725E-03  9.829E-01  1.044E+00  1.91E+02  0.00E+00  4.26E+01  0.326133  0.059401  0.0000000E+00  9.3116115945E-02       2.443    28.09   -5.8408   -5.3472   -0.5570   -0.0782   -0.0150   -0.0664   -0.0230   -0.0042   -0.0864   -0.4937
309  4.560264241030545E+07    7.978693  4.238032  4.093242  6.7988171E-01  3.1606651E-01  5.7577949E-05  8.7797259E-06  1.2950577E-03  1.1596450E-03  5.7146257E-06  4.9058318E-07  5.3625489E-04  4.3373866E-05  0.000E+00  0.1150  4.093242   -8.335  3.401758  8.241846  0.0000000E+00  3.0318612E-01  5.5094044E-01  0.0000000E+00  7.5219615E-07  1.4072079E-01  4.9561737E-10  2.7111474E-06  5.3651096E-04  3.6790819E-03  0.000E+00  2.309E-06  2.728E-03  9.834E-01  1.044E+00  1.91E+02  0.00E+00  4.20E+01  0.322559  0.059632  0.0000000E+00  9.3089321694E-02       2.437    28.27   -5.8451   -5.3552   -0.5547   -0.0777   -0.0148   -0.0656   -0.0227   -0.0041   -0.0849   -0.4899
310  4.563759970224488E+07    7.978465  4.240223  4.094009  6.7988015E-01  3.1606810E-01  5.7577701E-05  8.7796937E-06  1.2950596E-03  1.1596432E-03  5.7146410E-06  4.9058096E-07  5.3625489E-04  4.3373866E-05  0.000E+00  0.1158  4.094009   -8.333  3.401684  8.243302  0.0000000E+00  2.9586282E-01  5.5325170E-01  2.1671947E-25  5.8301559E-07  1.4573255E-01  4.7003794E-10  2.2375263E-06  5.3652656E-04  3.6796026E-03  0.000E+00  2.228E-06  2.730E-03  9.846E-01  1.040E+00  1.91E+02  0.00E+00  4.02E+01  0.308836  0.059905  0.0000000E+00  9.3063023765E-02       2.437    28.26   -5.8506   -5.3574   -0.5569   -0.0781   -0.0150   -0.0663   -0.0229   -0.0042   -0.0862   -0.4932
311  4.566878899849113E+07    7.978293  4.241925  4.094052  6.7987956E-01  3.1606863E-01  5.7577086E-05  8.7796186E-06  1.2950621E-03  1.1596412E-03  5.7146646E-06  4.9057590E-07  5.3625489E-04  4.3373866E-05  0.000E+00  0.1166  4.094052   -8.330  3.402035  8.244712  0.0000000E+00  2.8853938E-01  5.5561096E-01  3.3242950E-26  5.0031273E-07  1.5069655E-01  4.1069498E-10  1.9630225E-06  5.3654306E-04  3.6797432E-03  0.000E+00  2.147E-06  2.732E-03  9.857E-01  1.037E+00  1.91E+02  0.00E+00  3.87E+01  0.297294  0.060103  0.0000000E+00  9.3045148904E-02       2.435    28.33   -5.8548   -5.3615   -0.5571   -0.0782   -0.0150   -0.0663   -0.0229   -0.0042   -0.0862   -0.4933
312  4.569966609099480E+07    7.978115  4.243680  4.093109  6.7986791E-01  3.1608030E-01  5.7571703E-05  8.7789189E-06  1.2950886E-03  1.1596188E-03  5.7150074E-06  4.9052951E-07  5.3625489E-04  4.3373866E-05  0.000E+00  0.1173  4.093109   -8.323  3.402552  8.246160  0.0000000E+00  2.8120310E-01  5.5783993E-01  6.4651705E-26  5.5103546E-07  1.5580384E-01  3.7863121E-10  2.0489749E-06  5.3656087E-04  3.6792136E-03  0.000E+00  2.149E-06  2.736E-03  9.857E-01  1.036E+00  1.90E+02  0.00E+00  3.84E+01  0.294263  0.060325  0.0000000E+00  9.3027475989E-02       2.429    28.52   -5.8592   -5.3700   -0.5546   -0.0776   -0.0148   -0.0654   -0.0226   -0.0041   -0.0846   -0.4892
313  4.573413094016945E+07    7.977871  4.245988  4.093321  6.7977114E-01  3.1617711E-01  5.7498721E-05  8.7700879E-06  1.2954012E-03  1.1593679E-03  5.7175882E-06  4.8992776E-07  5.3625490E-04  4.3373866E-05  0.000E+00  0.1182  4.093321   -8.314  3.402452  8.247695  0.0000000E+00  2.7387905E-01  5.5956513E-01  0.0000000E+00  7.4202427E-07  1.6140281E-01  4.0530807E-10  2.4011473E-06  5.3658116E-04  3.6780905E-03  0.000E+00  2.350E-06  2.738E-03  9.825E-01  1.045E+00  1.90E+02  0.00E+00  4.35E+01  0.335489  0.060636  0.0000000E+00  9.2994073138E-02       2.430    28.49   -5.8650   -5.3748   -0.5551   -0.0777   -0.0148   -0.0656   -0.0227   -0.0041   -0.0850   -0.4901
314  4.576955591351239E+07    7.977615  4.247990  4.093373  6.7973370E-01  3.1621457E-01  5.7487504E-05  8.7688506E-06  1.2954587E-03  1.1593183E-03  5.7180514E-06  4.8983595E-07  5.3625490E-04  4.3373866E-05  0.000E+00  0.1190  4.093373   -8.309  3.402478  8.249293  0.0000000E+00  2.6655829E-01  5.6103731E-01  1.2694849E-22  3.7429052E-07  1.6725083E-01  3.6008197E-10  1.2452612E-06  5.3660348E-04  3.6796543E-03  0.000E+00  2.371E-06  2.742E-03  9.824E-01  1.045E+00  1.90E+02  0.00E+00  4.37E+01  0.335124  0.060907  0.0000000E+00  9.2959917730E-02       2.428    28.55   -5.8700   -5.3796   -0.5553   -0.0778   -0.0148   -0.0657   -0.0227   -0.0041   -0.0850   -0.4904
315  4.579661393129671E+07    7.977458  4.249640  4.092409  6.7970178E-01  3.1624646E-01  5.7470429E-05  8.7669880E-06  1.2955266E-03  1.1592648E-03  5.7190888E-06  4.8969792E-07  5.3625491E-04  4.3373866E-05  0.000E+00  0.1199  4.092409   -8.303  3.403309  8.250785  0.0000000E+00  2.5921471E-01  5.6301780E-01  3.7092920E-22  3.2929679E-07  1.7261380E-01  2.8060541E-10  1.2179932E-06  5.3662496E-04  3.6793870E-03  0.000E+00  2.422E-06  2.746E-03  9.818E-01  1.045E+00  1.89E+02  0.00E+00  4.41E+01  0.336397  0.061123  0.0000000E+00  9.2941021388E-02       2.423    28.73   -5.8741   -5.3879   -0.5528   -0.0772   -0.0146   -0.0648   -0.0223   -0.0040   -0.0834   -0.4862
316  4.582679952034134E+07    7.977298  4.251299  4.091910  6.7969520E-01  3.1625307E-01  5.7465931E-05  8.7665283E-06  1.2955430E-03  1.1592526E-03  5.7192749E-06  4.8966272E-07  5.3625491E-04  4.3373866E-05  0.000E+00  0.1203  4.091910   -8.299  3.404185  8.252295  0.0000000E+00  2.5189527E-01  5.6451120E-01  1.9768738E-23  3.1138249E-07  1.7843979E-01  2.5932431E-10  1.2302170E-06  5.3664964E-04  3.6789579E-03  0.000E+00  2.350E-06  2.751E-03  9.827E-01  1.043E+00  1.89E+02  0.00E+00  4.27E+01  0.326301  0.061332  0.0000000E+00  9.2923013680E-02       2.419    28.87   -5.8782   -5.3942   -0.5516   -0.0769   -0.0144   -0.0643   -0.0221   -0.0040   -0.0825   -0.4840
317  4.584828934937762E+07    7.977164  4.252216  4.091083  6.7968581E-01  3.1626246E-01  5.7461880E-05  8.7660658E-06  1.2955609E-03  1.1592379E-03  5.7195366E-06  4.8962929E-07  5.3625491E-04  4.3373867E-05  0.000E+00  0.1210  4.091083   -8.294  3.405889  8.253748  0.0000000E+00  2.4457155E-01  5.6675914E-01  3.3864797E-24  1.9348518E-07  1.8351526E-01  1.6671297E-10  5.8711940E-07  5.3667174E-04  3.6795666E-03  0.000E+00  2.375E-06  2.759E-03  9.817E-01  1.046E+00  1.88E+02  0.00E+00  4.40E+01  0.338842  0.061467  0.0000000E+00  9.2905762995E-02       2.415    28.99   -5.8805   -5.4001   -0.5495   -0.0764   -0.0142   -0.0636   -0.0218   -0.0039   -0.0812   -0.4805
318  4.587312323001133E+07    7.977017  4.253812  4.089743  6.7967826E-01  3.1626998E-01  5.7449075E-05  8.7648372E-06  1.2955988E-03  1.1592129E-03  5.7198846E-06  4.8953255E-07  5.3625491E-04  4.3373867E-05  0.000E+00  0.1220  4.089743   -8.288  3.407394  8.255269  0.0000000E+00  2.3724153E-01  5.6838522E-01  1.3782337E-22  3.5627592E-07  1.8921932E-01  1.6522980E-10  1.1020180E-06  5.3669745E-04  3.6782627E-03  0.000E+00  2.261E-06  2.766E-03  9.830E-01  1.043E+00  1.87E+02  0.00E+00  4.22E+01  0.327414  0.061674  0.0000000E+00  9.2887640905E-02       2.408    29.24   -5.8845   -5.4098   -0.5462   -0.0756   -0.0139   -0.0623   -0.0213   -0.0038   -0.0789   -0.4747
319  4.590226686180522E+07    7.976813  4.255264  4.088745  6.7967340E-01  3.1627490E-01  5.7442754E-05  8.7642332E-06  1.2956182E-03  1.1591998E-03  5.7200569E-06  4.8948474E-07  5.3625491E-04  4.3373867E-05  0.000E+00  0.1224  4.088745   -8.283  3.408591  8.256857  0.0000000E+00  2.2990795E-01  5.6938167E-01  6.9125309E-23  3.2833655E-07  1.9555633E-01  2.1079642E-10  1.0276997E-06  5.3672724E-04  3.6778755E-03  0.000E+00  2.161E-06  2.772E-03  9.843E-01  1.039E+00  1.87E+02  0.00E+00  4.03E+01  0.313413  0.061878  0.0000000E+00  9.2863537618E-02       2.401    29.45   -5.8882   -5.4177   -0.5438   -0.0750   -0.0136   -0.0614   -0.0209   -0.0037   -0.0772   -0.4705
320  4.592936032069692E+07    7.976613  4.256622  4.087320  6.7966605E-01  3.1628222E-01  5.7436422E-05  8.7636138E-06  1.2956396E-03  1.1591845E-03  5.7202437E-06  4.8943625E-07  5.3625491E-04  4.3373867E-05  0.000E+00  0.1231  4.087320   -8.278  3.410129  8.258454  0.0000000E+00  2.2258511E-01  5.7033894E-01  5.5867837E-23  3.0799077E-07  2.0192189E-01  1.9973856E-10  1.0696722E-06  5.3675907E-04  3.6773213E-03  0.000E+00  2.075E-06  2.780E-03  9.853E-01  1.036E+00  1.86E+02  0.00E+00  3.87E+01  0.301229  0.062073  0.0000000E+00  9.2841761900E-02       2.393    29.72   -5.8916   -5.4271   -0.5404   -0.0742   -0.0132   -0.0601   -0.0204   -0.0036   -0.0748   -0.4644
321  4.595476390921922E+07    7.976441  4.257729  4.085377  6.7964019E-01  3.1630811E-01  5.7409309E-05  8.7604729E-06  1.2957449E-03  1.1591035E-03  5.7211196E-06  4.8921715E-07  5.3625491E-04  4.3373867E-05  0.000E+00  0.1235  4.085377   -8.270  3.411989  8.260056  0.0000000E+00  2.1525493E-01  5.7123204E-01  8.3446841E-24  1.5710083E-07  2.0835872E-01  1.6533024E-10  7.4102136E-07  5.3679305E-04  3.6774179E-03  0.000E+00  2.066E-06  2.788E-03  9.849E-01  1.038E+00  1.85E+02  0.00E+00  3.93E+01  0.309264  0.062237  0.0000000E+00  9.2823768908E-02       2.385    30.01   -5.8943   -5.4380   -0.5359   -0.0731   -0.0127   -0.0584   -0.0196   -0.0035   -0.0715   -0.4563
322  4.598069592934638E+07    7.976268  4.258957  4.083026  6.7962879E-01  3.1631953E-01  5.7390471E-05  8.7586911E-06  1.2958002E-03  1.1590672E-03  5.7215907E-06  4.8907554E-07  5.3625491E-04  4.3373867E-05  0.000E+00  0.1241  4.083026   -8.246  3.413974  8.261713  0.0000000E+00  2.0791422E-01  5.7175441E-01  2.2633078E-24  2.2560699E-07  2.1517699E-01  1.5478984E-10  7.9868222E-07  5.3683127E-04  3.6766477E-03  0.000E+00  1.991E-06  2.797E-03  9.856E-01  1.036E+00  1.84E+02  0.00E+00  3.81E+01  0.300716  0.062414  0.0000000E+00  9.2804395431E-02       2.374    30.39   -5.8974   -5.4508   -0.5307   -0.0718   -0.0121   -0.0563   -0.0187   -0.0033   -0.0675   -0.4466
323  4.600721322241186E+07    7.976076  4.260389  4.080798  6.7958543E-01  3.1636289E-01  5.7363223E-05  8.7557266E-06  1.2959055E-03  1.1589857E-03  5.7230171E-06  4.8885679E-07  5.3625491E-04  4.3373867E-05  0.000E+00  0.1247  4.080798   -8.236  3.415955  8.263443  0.0000000E+00  2.0058442E-01  5.7172863E-01  2.4043504E-25  1.9373724E-07  2.2253243E-01  1.4313681E-10  8.0131657E-07  5.3687696E-04  3.6760301E-03  0.000E+00  2.056E-06  2.807E-03  9.844E-01  1.038E+00  1.83E+02  0.00E+00  3.90E+01  0.307358  0.062632  0.0000000E+00  9.2783943690E-02       2.364    30.74   -5.9010   -5.4635   -0.5260   -0.0705   -0.0115   -0.0543   -0.0179   -0.0031   -0.0637   -0.4375
324  4.603332626744843E+07    7.975894  4.261716  4.078889  6.7955171E-01  3.1639661E-01  5.7339617E-05  8.7531673E-06  1.2959945E-03  1.1589178E-03  5.7241958E-06  4.8866802E-07  5.3625491E-04  4.3373867E-05  0.000E+00  0.1251  4.078889   -8.227  3.418125  8.265189  0.0000000E+00  1.9325863E-01  5.7176444E-01  3.7885830E-26  1.5387912E-07  2.2982219E-01  1.2961959E-10  6.2484242E-07  5.3692006E-04  3.6756422E-03  0.000E+00  2.070E-06  2.817E-03  9.838E-01  1.040E+00  1.82E+02  0.00E+00  3.94E+01  0.309662  0.062816  0.0000000E+00  9.2764904978E-02       2.355    31.06   -5.9043   -5.4745   -0.5221   -0.0695   -0.0110   -0.0526   -0.0171   -0.0030   -0.0604   -0.4298
325  4.606141939572981E+07    7.975695  4.263392  4.077858  6.7954047E-01  3.1640785E-01  5.7323923E-05  8.7515487E-06  1.2960458E-03  1.1588817E-03  5.7246880E-06  4.8854635E-07  5.3625491E-04  4.3373867E-05  0.000E+00  0.1255  4.077858   -8.220  3.420229  8.267032  0.0000000E+00  1.8593859E-01  5.7113350E-01  0.0000000E+00  1.5728314E-07  2.3777298E-01  1.2435375E-10  4.6846924E-07  5.3697105E-04  3.6750523E-03  0.000E+00  2.016E-06  2.827E-03  9.844E-01  1.038E+00  1.82E+02  0.00E+00  3.84E+01  0.303117  0.063039  0.0000000E+00  9.2744251813E-02       2.349    31.28   -5.9085   -5.4829   -0.5201   -0.0689   -0.0108   -0.0517   -0.0167   -0.0029   -0.0586   -0.4256
326  4.609219094134704E+07    7.975462  4.265240  4.078158  6.7953605E-01  3.1641227E-01  5.7315702E-05  8.7506635E-06  1.2960734E-03  1.1588621E-03  5.7249218E-06  4.8848192E-07  5.3625491E-04  4.3373867E-05  0.000E+00  0.1261  4.078158   -8.217  3.422344  8.268953  0.0000000E+00  1.7860510E-01  5.6965524E-01  1.2646982E-24  1.0369692E-07  2.4658450E-01  1.4482276E-10  5.1783967E-07  5.3703405E-04  3.6741226E-03  0.000E+00  1.954E-06  2.837E-03  9.853E-01  1.036E+00  1.82E+02  0.00E+00  3.72E+01  0.293845  0.063292  0.0000000E+00  9.2720608038E-02       2.348    31.32   -5.9131   -5.4863   -0.5208   -0.0691   -0.0108   -0.0520   -0.0168   -0.0029   -0.0591   -0.4268
327  4.611762751207630E+07    7.975247  4.266483  4.077792  6.7949965E-01  3.1644874E-01  5.7213598E-05  8.7411089E-06  1.2963546E-03  1.1586871E-03  5.7273254E-06  4.8771944E-07  5.3625492E-04  4.3373867E-05  0.000E+00  0.1271  4.077792   -8.211  3.425083  8.270878  0.0000000E+00  1.7129447E-01  5.6873616E-01  7.2453297E-23  9.8195935E-08  2.5481401E-01  1.1149260E-10  5.5078001E-07  5.3709575E-04  3.6731914E-03  0.000E+00  1.984E-06  2.850E-03  9.842E-01  1.040E+00  1.81E+02  0.00E+00  3.83E+01  0.304832  0.063480  0.0000000E+00  9.2699146669E-02       2.346    31.40   -5.9162   -5.4909   -0.5201   -0.0689   -0.0107   -0.0516   -0.0167   -0.0029   -0.0584   -0.4253
328  4.614405909905076E+07    7.975049  4.267770  4.076488  6.7945024E-01  3.1649813E-01  5.7171644E-05  8.7362793E-06  1.2965222E-03  1.1585564E-03  5.7287172E-06  4.8738018E-07  5.3625492E-04  4.3373868E-05  0.000E+00  0.1273  4.076488   -8.202  3.428028  8.272860  0.0000000E+00  1.6394919E-01  5.6733347E-01  1.4404093E-23  1.2591484E-07  2.6356176E-01  8.9226942E-11  3.9526420E-07  5.3716392E-04  3.6723578E-03  0.000E+00  2.107E-06  2.864E-03  9.818E-01  1.046E+00  1.80E+02  0.00E+00  4.21E+01  0.338128  0.063662  0.0000000E+00  9.2676093130E-02       2.341    31.56   -5.9194   -5.4993   -0.5175   -0.0681   -0.0104   -0.0505   -0.0161   -0.0028   -0.0562   -0.4201
329  4.616926019776531E+07    7.974848  4.269348  4.074975  6.7939875E-01  3.1654967E-01  5.7167174E-05  8.7355750E-06  1.2965744E-03  1.1585033E-03  5.7291227E-06  4.8733461E-07  5.3625492E-04  4.3373868E-05  0.000E+00  0.1280  4.074975   -8.192  3.431111  8.274921  0.0000000E+00  1.5662631E-01  5.6560608E-01  9.8983686E-25  1.1798701E-07  2.7261174E-01  7.5531502E-11  3.6667227E-07  5.3724026E-04  3.6713570E-03  0.000E+00  2.298E-06  2.878E-03  9.780E-01  1.054E+00  1.80E+02  0.00E+00  4.62E+01  0.366137  0.063879  0.0000000E+00  9.2649009361E-02       2.335    31.77   -5.9234   -5.5092   -0.5146   -0.0673   -0.0100   -0.0492   -0.0155   -0.0027   -0.0536   -0.4142
330  4.619444904792906E+07    7.974633  4.270817  4.073938  6.7939282E-01  3.1655555E-01  5.7160295E-05  8.7347738E-06  1.2966008E-03  1.1584831E-03  5.7293471E-06  4.8727898E-07  5.3625493E-04  4.3373868E-05  0.000E+00  0.1286  4.073938   -8.187  3.434451  8.277047  0.0000000E+00  1.4930360E-01  5.6353626E-01  3.1803821E-24  1.2221897E-07  2.8200399E-01  7.9225603E-11  4.0359824E-07  5.3732486E-04  3.6701194E-03  0.000E+00  2.268E-06  2.893E-03  9.781E-01  1.054E+00  1.80E+02  0.00E+00  4.59E+01  0.364650  0.064079  0.0000000E+00  9.2618961702E-02       2.330    31.98   -5.9270   -5.5170   -0.5127   -0.0668   -0.0097   -0.0483   -0.0151   -0.0026   -0.0518   -0.4101
331  4.621963974538273E+07    7.974418  4.272076  4.071927  6.7938781E-01  3.1656059E-01  5.7146812E-05  8.7335188E-06  1.2966378E-03  1.1584601E-03  5.7296696E-06  4.8717840E-07  5.3625493E-04  4.3373868E-05  0.000E+00  0.1290  4.071927   -8.180  3.438146  8.279248  0.0000000E+00  1.4196315E-01  5.6097588E-01  1.8190262E-24  1.0748275E-07  2.9190452E-01  6.9337320E-11  3.5839957E-07  5.3742056E-04  3.6688911E-03  0.000E+00  2.173E-06  2.910E-03  9.795E-01  1.050E+00  1.79E+02  0.00E+00  4.41E+01  0.351341  0.064264  0.0000000E+00  9.2589801222E-02       2.319    32.36   -5.9302   -5.5280   -0.5091   -0.0657   -0.0092   -0.0465   -0.0143   -0.0025   -0.0483   -0.4022
